ticket_id,event_id,event_name,event_type,event_date,sale_date,days_until_event,seat_section,ticket_price,quantity_sold,city,venue_capacity
TKT_004365,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-16,18,Floor,267.72,1,Chicago,1500
TKT_004366,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-31,3,General Admission,88.61,3,Chicago,1500
TKT_004367,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-20,45,Upper Bowl,93.74,1,Chicago,1500
TKT_004368,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-11-11,84,VIP,302.41,1,Chicago,1500
TKT_004369,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-11-09,86,General Admission,69.72,1,Chicago,1500
TKT_004370,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-11-06,89,General Admission,68.35,1,Chicago,1500
TKT_004371,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-21,13,Floor,294.77,1,Chicago,1500
TKT_004372,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-29,36,Floor,234.41,1,Chicago,1500
TKT_004373,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-23,42,General Admission,74.57,1,Chicago,1500
TKT_004374,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-17,17,Floor,282.31,1,Chicago,1500
TKT_004375,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-24,10,Floor,247.64,6,Chicago,1500
TKT_004376,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-27,7,Upper Bowl,99.86,2,Chicago,1500
TKT_004377,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-03,62,Floor,207.56,1,Chicago,1500
TKT_004378,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-12,22,General Admission,87.78,2,Chicago,1500
TKT_004379,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-23,11,Upper Bowl,104.31,2,Chicago,1500
TKT_004380,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-12,53,Floor,198.88,4,Chicago,1500
TKT_004381,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-11-27,68,VIP,276.02,1,Chicago,1500
TKT_004382,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-13,21,VIP,339.12,3,Chicago,1500
TKT_004383,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-28,37,VIP,312.25,1,Chicago,1500
TKT_004384,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-11-16,79,Lower Bowl,147.96,2,Chicago,1500
TKT_004385,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-01,64,General Admission,74.07,2,Chicago,1500
TKT_004386,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-17,48,Upper Bowl,92.96,1,Chicago,1500
TKT_004387,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-25,9,Lower Bowl,181.22,2,Chicago,1500
TKT_004388,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-20,45,Lower Bowl,144.01,3,Chicago,1500
TKT_004389,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-02,32,Lower Bowl,161.67,1,Chicago,1500
TKT_004390,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-01,33,Upper Bowl,92.92,1,Chicago,1500
TKT_004391,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-11-23,72,VIP,300.34,3,Chicago,1500
TKT_004392,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-11-29,66,VIP,258.71,1,Chicago,1500
TKT_004393,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-12,53,General Admission,67.72,2,Chicago,1500
TKT_004394,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-29,36,VIP,329.87,2,Chicago,1500
TKT_004395,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-28,6,General Admission,83.97,1,Chicago,1500
TKT_004396,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-11-09,86,Lower Bowl,135.37,1,Chicago,1500
TKT_004397,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-30,4,VIP,428.52,3,Chicago,1500
TKT_004398,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-05,60,VIP,267.64,1,Chicago,1500
TKT_004399,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2023-12-07,58,VIP,274.16,2,Chicago,1500
TKT_004400,EVT_0021,Phantom of the Opera - Chicago,Theater,2024-02-03,2024-01-04,30,Lower Bowl,150.36,1,Chicago,1500
TKT_004401,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-25,37,Lower Bowl,154.44,5,Los Angeles,8000
TKT_004402,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-29,63,Lower Bowl,115.04,2,Los Angeles,8000
TKT_004403,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-16,15,Floor,216.0,2,Los Angeles,8000
TKT_004404,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-07,24,Lower Bowl,152.74,2,Los Angeles,8000
TKT_004405,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-16,46,Upper Bowl,76.91,2,Los Angeles,8000
TKT_004406,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-29,33,Upper Bowl,76.33,1,Los Angeles,8000
TKT_004407,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-30,1,Lower Bowl,160.28,2,Los Angeles,8000
TKT_004408,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-05,26,General Admission,73.61,3,Los Angeles,8000
TKT_004409,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-05,57,Lower Bowl,133.3,4,Los Angeles,8000
TKT_004410,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-06,56,Floor,172.62,2,Los Angeles,8000
TKT_004411,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-24,68,Floor,195.74,2,Los Angeles,8000
TKT_004412,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-01,61,VIP,231.14,5,Los Angeles,8000
TKT_004413,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-10,52,Upper Bowl,74.09,1,Los Angeles,8000
TKT_004414,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-19,43,General Admission,61.66,1,Los Angeles,8000
TKT_004415,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-16,15,VIP,327.98,2,Los Angeles,8000
TKT_004416,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-02,60,VIP,276.11,1,Los Angeles,8000
TKT_004417,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-08,84,Lower Bowl,124.49,2,Los Angeles,8000
TKT_004418,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-21,71,VIP,271.35,2,Los Angeles,8000
TKT_004419,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-02,90,Lower Bowl,124.22,1,Los Angeles,8000
TKT_004420,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-06,86,VIP,245.65,1,Los Angeles,8000
TKT_004421,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-29,33,General Admission,73.79,1,Los Angeles,8000
TKT_004422,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-16,76,Lower Bowl,125.99,2,Los Angeles,8000
TKT_004423,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-28,64,Upper Bowl,75.45,2,Los Angeles,8000
TKT_004424,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-28,64,Floor,189.04,1,Los Angeles,8000
TKT_004425,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-16,76,Upper Bowl,74.04,3,Los Angeles,8000
TKT_004426,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-13,49,General Admission,66.43,1,Los Angeles,8000
TKT_004427,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-09,53,Upper Bowl,81.54,1,Los Angeles,8000
TKT_004428,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-29,63,Lower Bowl,133.48,2,Los Angeles,8000
TKT_004429,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-18,74,Lower Bowl,116.24,3,Los Angeles,8000
TKT_004430,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-20,42,Upper Bowl,74.9,3,Los Angeles,8000
TKT_004431,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-26,66,General Admission,62.36,2,Los Angeles,8000
TKT_004432,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-16,15,General Admission,78.7,1,Los Angeles,8000
TKT_004433,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-28,34,Floor,231.94,3,Los Angeles,8000
TKT_004434,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-07,85,Floor,166.21,2,Los Angeles,8000
TKT_004435,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-26,66,Upper Bowl,75.97,2,Los Angeles,8000
TKT_004436,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-09,22,VIP,293.33,1,Los Angeles,8000
TKT_004437,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-10,21,VIP,329.71,2,Los Angeles,8000
TKT_004438,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-28,34,VIP,320.12,4,Los Angeles,8000
TKT_004439,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-22,70,VIP,241.5,2,Los Angeles,8000
TKT_004440,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-13,79,General Admission,61.36,2,Los Angeles,8000
TKT_004441,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-17,75,Upper Bowl,77.12,4,Los Angeles,8000
TKT_004442,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-20,11,Upper Bowl,103.49,3,Los Angeles,8000
TKT_004443,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-23,69,General Admission,62.74,5,Los Angeles,8000
TKT_004444,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-07,85,General Admission,55.45,3,Los Angeles,8000
TKT_004445,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-21,10,General Admission,88.59,4,Los Angeles,8000
TKT_004446,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-23,39,General Admission,64.72,3,Los Angeles,8000
TKT_004447,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-04,58,Lower Bowl,124.58,3,Los Angeles,8000
TKT_004448,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-01,30,General Admission,80.53,5,Los Angeles,8000
TKT_004449,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-14,48,Upper Bowl,83.78,2,Los Angeles,8000
TKT_004450,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-23,8,VIP,326.88,1,Los Angeles,8000
TKT_004451,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-01,61,Lower Bowl,121.75,1,Los Angeles,8000
TKT_004452,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-07,24,Floor,222.21,1,Los Angeles,8000
TKT_004453,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-15,77,Upper Bowl,65.57,2,Los Angeles,8000
TKT_004454,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-20,11,Floor,244.11,2,Los Angeles,8000
TKT_004455,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-16,76,Lower Bowl,129.54,2,Los Angeles,8000
TKT_004456,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-07,55,General Admission,68.35,1,Los Angeles,8000
TKT_004457,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-11,51,General Admission,70.62,2,Los Angeles,8000
TKT_004458,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-30,62,VIP,243.12,2,Los Angeles,8000
TKT_004459,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-01,30,VIP,291.23,3,Los Angeles,8000
TKT_004460,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-17,75,Upper Bowl,65.87,2,Los Angeles,8000
TKT_004461,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-28,64,General Admission,62.94,1,Los Angeles,8000
TKT_004462,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-25,37,General Admission,71.41,1,Los Angeles,8000
TKT_004463,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-13,49,Lower Bowl,121.05,4,Los Angeles,8000
TKT_004464,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-17,75,Upper Bowl,66.86,2,Los Angeles,8000
TKT_004465,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-14,78,Upper Bowl,74.28,1,Los Angeles,8000
TKT_004466,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-13,79,Upper Bowl,69.74,1,Los Angeles,8000
TKT_004467,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-28,34,General Admission,70.79,1,Los Angeles,8000
TKT_004468,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-26,66,Lower Bowl,113.87,2,Los Angeles,8000
TKT_004469,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-11,20,General Admission,75.01,1,Los Angeles,8000
TKT_004470,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-10,21,Lower Bowl,156.69,1,Los Angeles,8000
TKT_004471,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-11,81,Upper Bowl,68.19,2,Los Angeles,8000
TKT_004472,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-30,1,General Admission,93.25,5,Los Angeles,8000
TKT_004473,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-02,29,Lower Bowl,148.72,2,Los Angeles,8000
TKT_004474,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-27,65,Floor,187.79,4,Los Angeles,8000
TKT_004475,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-13,18,Lower Bowl,153.39,1,Los Angeles,8000
TKT_004476,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-24,68,Upper Bowl,72.86,1,Los Angeles,8000
TKT_004477,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-28,3,General Admission,90.08,1,Los Angeles,8000
TKT_004478,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-21,10,Floor,269.22,1,Los Angeles,8000
TKT_004479,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-30,32,Lower Bowl,149.93,6,Los Angeles,8000
TKT_004480,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-10,82,Floor,201.91,4,Los Angeles,8000
TKT_004481,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-09,53,VIP,252.63,2,Los Angeles,8000
TKT_004482,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-09,53,VIP,258.45,6,Los Angeles,8000
TKT_004483,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-25,6,Lower Bowl,160.51,2,Los Angeles,8000
TKT_004484,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-10,52,Lower Bowl,136.14,3,Los Angeles,8000
TKT_004485,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-09,22,Lower Bowl,165.88,1,Los Angeles,8000
TKT_004486,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-23,39,Upper Bowl,75.61,1,Los Angeles,8000
TKT_004487,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-18,13,Upper Bowl,90.36,1,Los Angeles,8000
TKT_004488,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-06,25,Lower Bowl,144.12,3,Los Angeles,8000
TKT_004489,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-08,54,Upper Bowl,79.38,2,Los Angeles,8000
TKT_004490,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-30,62,VIP,268.89,1,Los Angeles,8000
TKT_004491,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-28,34,General Admission,72.36,3,Los Angeles,8000
TKT_004492,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-11,81,VIP,257.38,5,Los Angeles,8000
TKT_004493,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-30,1,Upper Bowl,98.72,2,Los Angeles,8000
TKT_004494,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-18,13,Lower Bowl,147.24,1,Los Angeles,8000
TKT_004495,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-25,67,VIP,269.65,3,Los Angeles,8000
TKT_004496,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-12,80,Floor,198.99,2,Los Angeles,8000
TKT_004497,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-28,34,General Admission,70.69,2,Los Angeles,8000
TKT_004498,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-12,80,Floor,190.9,2,Los Angeles,8000
TKT_004499,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-02,90,General Admission,61.81,1,Los Angeles,8000
TKT_004500,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-27,65,Upper Bowl,72.36,2,Los Angeles,8000
TKT_004501,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-19,12,Lower Bowl,156.41,1,Los Angeles,8000
TKT_004502,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-21,41,VIP,264.93,2,Los Angeles,8000
TKT_004503,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-15,77,Floor,167.39,2,Los Angeles,8000
TKT_004504,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-30,62,Lower Bowl,116.19,4,Los Angeles,8000
TKT_004505,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-03,89,VIP,247.41,1,Los Angeles,8000
TKT_004506,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-20,11,Upper Bowl,98.19,1,Los Angeles,8000
TKT_004507,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-15,77,General Admission,64.29,2,Los Angeles,8000
TKT_004508,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-11,51,Floor,191.55,1,Los Angeles,8000
TKT_004509,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-09,83,Floor,168.91,2,Los Angeles,8000
TKT_004510,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-20,42,Lower Bowl,139.82,1,Los Angeles,8000
TKT_004511,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-30,1,VIP,321.53,2,Los Angeles,8000
TKT_004512,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-18,74,Lower Bowl,129.92,1,Los Angeles,8000
TKT_004513,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-17,75,Lower Bowl,114.54,1,Los Angeles,8000
TKT_004514,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-13,49,Upper Bowl,79.43,1,Los Angeles,8000
TKT_004515,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-20,72,General Admission,60.4,2,Los Angeles,8000
TKT_004516,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-24,7,Lower Bowl,175.23,1,Los Angeles,8000
TKT_004517,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-29,2,Lower Bowl,163.44,4,Los Angeles,8000
TKT_004518,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-29,63,Upper Bowl,69.11,4,Los Angeles,8000
TKT_004519,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-18,74,Upper Bowl,75.43,1,Los Angeles,8000
TKT_004520,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-21,41,Floor,194.13,2,Los Angeles,8000
TKT_004521,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-14,78,VIP,251.18,1,Los Angeles,8000
TKT_004522,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-14,48,Lower Bowl,140.1,4,Los Angeles,8000
TKT_004523,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-14,17,Floor,249.01,1,Los Angeles,8000
TKT_004524,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-24,38,VIP,269.5,2,Los Angeles,8000
TKT_004525,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-14,78,General Admission,59.33,4,Los Angeles,8000
TKT_004526,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-29,2,Upper Bowl,92.28,1,Los Angeles,8000
TKT_004527,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-08,23,Floor,219.46,5,Los Angeles,8000
TKT_004528,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-04,58,Upper Bowl,79.07,2,Los Angeles,8000
TKT_004529,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-07,85,Upper Bowl,68.7,1,Los Angeles,8000
TKT_004530,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-21,41,General Admission,62.99,1,Los Angeles,8000
TKT_004531,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-20,11,Floor,232.9,6,Los Angeles,8000
TKT_004532,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-19,12,Lower Bowl,174.84,4,Los Angeles,8000
TKT_004533,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-29,33,General Admission,76.5,2,Los Angeles,8000
TKT_004534,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-23,8,VIP,361.29,5,Los Angeles,8000
TKT_004535,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-29,2,VIP,351.8,2,Los Angeles,8000
TKT_004536,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-11,51,Upper Bowl,78.88,6,Los Angeles,8000
TKT_004537,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-14,17,Floor,253.93,1,Los Angeles,8000
TKT_004538,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-09-15,77,Lower Bowl,121.03,3,Los Angeles,8000
TKT_004539,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-11-29,2,Lower Bowl,167.9,6,Los Angeles,8000
TKT_004540,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-09,53,Lower Bowl,137.15,2,Los Angeles,8000
TKT_004541,EVT_0022,Patriots vs Cowboys - Los Angeles,Sports,2024-12-01,2024-10-07,55,VIP,244.91,1,Los Angeles,8000
